"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2012","4122","8W2","Eight Week - Second","AAAD","AAAD-A","297","34825","POPULAR MUSIC OF BLACK AMERICA","Maultsby,Portia K.","   9","  20","2.067","2.258","0.0","11.1","22.2","33.3","22.2","12","   0","   1","   0","   0","   2","   0","   1","   2","   0","   1","   1","   0","   1","   3","   7","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AAAD","AAAD-A","299","36373","SPEC TPC ARTS&HUMANITIES AAADS","Horsley,Marsha Nicole","  21","  27","3.257","2.628","0.0","57.1","23.8","14.3","0.0","7","   3","   5","   4","   3","   1","   1","   1","   1","   1","   0","   0","   0","   1","   2","   4","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","356","20174","AFRICAN-AMERICAN HISTORY II","Williams,Vernon","  52","  55","3.365","2.949","7.5","48.1","40.4","11.5","0.0","3","   0","  19","   6","  10","   7","   4","   1","   4","   1","   0","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","380","23344","CONTEMP BLACK AMER WRITING","Muyumba,Walton","  17","  25","2.841","2.928","9.5","47.1","23.5","11.8","17.6","8","   0","   2","   6","   1","   0","   3","   0","   1","   1","   0","   3","   0","   0","   4","   4","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","395","27599","CONTEMPORARY JAZZ & SOUL MUSIC","Baker,David N.","  34","  39","3.659","2.999","5.7","76.5","14.7","8.8","0.0","5","  20","   5","   1","   3","   0","   2","   0","   1","   2","   0","   0","   0","   0","   1","   4","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AAAD","AAAD-A","399","23035","ADV TPCS ARTS&HUMANITIES AAADS","Rosa,Iris","  23","  41","3.461","3.051","4.0","65.2","13.0","21.7","0.0","18","   9","   5","   1","   2","   1","   0","   2","   2","   1","   0","   0","   0","   0","   1","  16","   0","   0","   1","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AAAD","AAAD-A","430","29213","THE CINEMA OF AFRICANA WOMEN","McCluskey,Audrey T.","  24","  32","2.588","2.635","0.0","12.5","54.2","20.8","8.3","9","   0","   2","   1","   1","   6","   6","   3","   2","   0","   0","   2","   0","   1","   2","   6","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AAAD","AAAD-A","479","34418","CONTEMPORARY BLACK POETRY","McElroy,Frederick L.","  20","  25","3.525","2.814","0.0","60.0","40.0","0.0","0.0","5","   0","   3","   9","   5","   2","   1","   0","   0","   0","   0","   0","   0","   0","   2","   2","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAAD","AAAD-A","481","22557","RACISM AND THE LAW","Motley,Frank","  21","  27","3.462","3.110","4.2","47.6","52.4","0.0","0.0","6","   4","   3","   3","   2","   9","   0","   0","   0","   0","   0","   0","   0","   0","   2","   3","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","412","23916","OPERA MANAGEMENT","Hunt,Christopher","   8","  12","3.000","3.447","33.3","37.5","25.0","37.5","0.0","4","   2","   1","   0","   1","   1","   0","   0","   2","   1","   0","   0","   0","   0","   1","   3","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","500","24252","TOPICS IN ARTS ADMINISTRATION","Payne,Christopher J","  18","  20","3.544","3.744","78.9","61.1","38.9","0.0","0.0","2","   0","   3","   8","   4","   3","   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","505","22523","PROGRAMMNG THE PERFORMING ARTS","Hunt,Christopher","   8","  10","2.925","3.737","25.0","37.5","25.0","37.5","0.0","2","   2","   0","   1","   0","   1","   1","   1","   1","   1","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","515","29231","FINANCIAL MANAGEMENT FOR ARTS","McCaster,Antonette L","  30","  33","3.923","3.777","77.4","93.3","6.7","0.0","0.0","3","  20","   5","   3","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   1","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AADM","AADM-Y","530","21516","AUDIENCE DEV & MRKTG THE ARTS","Lyons,Al L","  34","  35","3.821","3.754","74.3","88.2","11.8","0.0","0.0","1","   1","  22","   7","   1","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAST","AAST-A","101","29232","INTR TO ASIAN AMERICAN STUDIES","Nguyen,Jason Robert","  24","  36","3.371","2.803","0.0","58.3","29.2","12.5","0.0","12","   0","  10","   4","   1","   2","   4","   0","   3","   0","   0","   0","   0","   0","   4","   6","   1","   0","   1","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AAST","AAST-A","320","32480","ADV TOPICS IN ASIAN AMER LIT","Cruz,Denise","   6","   9","3.517","3.177","0.0","66.7","33.3","0.0","0.0","3","   0","   1","   3","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","ABEH","ABEH-A","501","14846","SEM INTEG STDY OF ANM BEH","Hurley,Laura M.","   7","   7","3.957","3.891","0.0","100.0","0.0","0.0","0.0","0","   0","   6","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AERO","AERO-A","100","28985","INTRO TO AEROSPACE STUDIES","Ferguson,James S.","  50","  71","3.114","2.450","0.0","54.0","20.0","12.0","12.0","22","  19","   3","   5","   5","   3","   2","   4","   2","   0","   1","   1","   4","   1","   4","  17","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AERO","AERO-A","102","14847","THE AIR FORCE TODAY II","Ferguson,James S.","  10","  12","3.640","2.929","0.0","80.0","10.0","10.0","0.0","2","   3","   2","   3","   0","   1","   0","   1","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AERO","AERO-A","102","14848","THE AIR FORCE TODAY II","Ferguson,James S.","   7","   7","3.714","3.056","0.0","71.4","28.6","0.0","0.0","0","   1","   3","   1","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AERO","AERO-A","202","14851","THE DEV OF AIR POWER II","Turner,Jason M.","  14","  14","3.864","3.204","0.0","92.9","7.1","0.0","0.0","0","   3","   6","   4","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AERO","AERO-A","302","14855","AIR FORCE MGMT & LEADERSHIP II","Chentnik,Jerry","  13","  13","4.000","3.337","0.0","100.0","0.0","0.0","0.0","0","  12","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AERO","AERO-A","402","14859","NTL SEC FRC IN CONT AM SOC II","Turner,Jason M.","  14","  14","3.814","3.250","0.0","85.7","14.3","0.0","0.0","0","   5","   4","   3","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-A","650","22117","INTERDISCIPLINARY RESRCH MTHDS","Grosz-Ngate',Maria","   6","   6","3.833","3.724","66.7","83.3","16.7","0.0","0.0","0","   0","   4","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-A","731","22118","SEMINAR ON CONTEMPORARY AFRICA","Buggenhagen,Beth Anne","   8","   8","3.913","3.920","50.0","87.5","12.5","0.0","0.0","0","   4","   3","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-L","100","25526","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","  51","  59","4.000","3.129","0.0","100.0","0.0","0.0","0.0","8","  31","  20","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   8","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-L","100","25744","TOPICS IN AFRI SOCIETY&CULTURE","Lekoba,Sindisiwe Sindy Lorraine","  17","  25","4.000","2.776","0.0","100.0","0.0","0.0","0.0","8","   4","  13","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   5","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AFRI","AFRI-L","100","34491","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","  29","  32","3.917","2.795","0.0","89.7","10.3","0.0","0.0","3","   1","  25","   0","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","   0","   0","   1","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AFRI","AFRI-L","100","34492","TOPICS IN AFRI SOCIETY&CULTURE","Essien,Hannah","  21","  37","3.757","2.820","0.0","71.4","28.6","0.0","0.0","16","   1","  13","   1","   4","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","  16","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AFRI","AFRI-L","100","36207","TOPICS IN AFRI SOCIETY&CULTURE","Diouf,Fabienne Ngone","  23","  27","3.430","2.739","0.0","52.2","43.5","0.0","0.0","5","   0","   6","   6","   9","   1","   0","   0","   0","   0","   0","   0","   0","   1","   1","   3","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-L","202","27424","OCCULTISM IN AFRICA","Adu-Amankwah,David","  43","  60","3.321","2.852","0.0","48.8","41.9","7.0","0.0","18","   0","  14","   7","   5","  11","   2","   0","   3","   0","   0","   0","   0","   1","   3","  13","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AFRI","AFRI-L","210","36337","POPULAR AKAN ORAL ART FORMS","Adu-Amankwah,David","  42","  51","2.560","2.631","0.0","42.9","21.4","11.9","0.0","19","   0","  12","   6","   4","   3","   2","   0","   4","   1","   0","   0","   0","  10","   3","   5","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AFRI","AFRI-L","231","26129","AFRICAN CIVILIZATION","Hanson,John Henry","  35","  45","3.320","3.213","0.0","45.7","45.7","8.6","0.0","10","   0","   8","   8","   4","   9","   3","   2","   0","   1","   0","   0","   0","   0","   4","   6","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W2","Eight Week - Second","AFRI","AFRI-L","400","34817","TOPICS IN AFRICAN STUDIES","Dlamini,Betty Sibongile","  52","  64","3.948","2.811","0.0","100.0","0.0","0.0","0.0","12","  28","  15","   9","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  12","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-D","168","14862","INTERIOR DESIGN STUDIO 1","Young,Barbara Lynne","  25","  30","3.284","2.853","11.1","52.0","36.0","8.0","0.0","6","   0","   6","   7","   4","   3","   2","   2","   0","   0","   0","   0","   0","   1","   2","   3","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-D","191","24688","DESIGN STUDIES:FORM & FUNCTION","Smith,Kennon Michelle","  32","  48","2.844","2.763","17.6","40.6","18.8","31.3","3.1","18","   4","   7","   2","   2","   1","   3","   3","   6","   1","   1","   0","   0","   2","   2","  14","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-D","192","26374","SUSTAINABLE DESIGN","Smith,Kennon Michelle","  14","  23","3.021","2.819","33.3","50.0","21.4","14.3","7.1","10","   0","   5","   2","   2","   1","   0","   2","   0","   0","   0","   0","   1","   1","   1","   8","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-D","263","22257","DESIGN METHODS","Mitchell,C. Thomas","  15","  17","3.587","3.203","100.0","66.7","33.3","0.0","0.0","2","   0","   3","   7","   3","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-D","263","29124","DESIGN METHODS","Mitchell,C. Thomas","  12","  14","3.100","2.947","83.3","25.0","75.0","0.0","0.0","2","   0","   0","   3","   0","   6","   3","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-D","272","14869","INTERIOR DESIGN STUDIO 3","Newman,Marleen","  27","  27","3.393","3.089","92.6","40.7","55.6","3.7","0.0","0","   0","   6","   5","   7","   7","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-D","277","23249","MTLS & COMPONENTS OF INT DES","Loalbo,Michael John","  27","  27","3.059","3.089","92.6","33.3","48.1","18.5","0.0","0","   0","   1","   8","   2","   5","   6","   4","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-D","290","26796","SPEC TOPICS IN INTERIOR DESIGN","Wu,Jiangmei","  22","  22","3.700","3.154","77.3","72.7","27.3","0.0","0.0","0","   2","   8","   6","   4","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-D","290","27426","SPEC TOPICS IN INTERIOR DESIGN","Racek,Jonathan","  17","  21","3.606","3.176","89.5","82.4","5.9","5.9","0.0","5","   4","   9","   1","   1","   0","   0","   1","   0","   0","   0","   0","   0","   1","   2","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","8W1","Eight Week - First","AMID","AMID-D","336","23651","LIGHTING INTERIOR SPACE 2","Shakespeare,Marie D","  25","  25","3.508","3.287","96.0","68.0","28.0","4.0","0.0","0","   0","   8","   9","   2","   1","   4","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-D","374","14872","INTERIOR DESIGN STUDIO 5","Young,Barbara Lynne","  25","  25","3.176","3.287","96.0","36.0","52.0","8.0","4.0","0","   0","   1","   8","   7","   4","   2","   1","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-D","476","14876","INTERIOR DESIGN STUDIO 7","Loalbo,Michael John","  21","  21","3.452","3.273","100.0","42.9","52.4","4.8","0.0","0","   0","   6","   3","   9","   2","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","NON","Non Standard Session","AMID","AMID-D","476","29125","INTERIOR DESIGN STUDIO 7","Newman,Marleen","   9","   9","4.000","3.382","88.9","100.0","0.0","0.0","0.0","0","   0","   9","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","202","29105","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  25","  27","2.876","2.958","72.0","20.0","52.0","20.0","8.0","2","   3","   0","   2","   2","   8","   3","   5","   0","   0","   1","   1","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","202","29106","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  24","  26","3.183","3.040","20.8","37.5","50.0","8.3","4.2","2","   2","   4","   3","   2","   7","   3","   2","   0","   0","   0","   1","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","202","29107","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  23","  28","3.378","3.131","43.5","47.8","43.5","8.7","0.0","5","   3","   6","   2","   2","   6","   2","   1","   1","   0","   0","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","202","29108","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  25","  27","3.220","3.037","24.0","48.0","40.0","8.0","0.0","3","   4","   5","   3","   1","   6","   3","   0","   2","   0","   0","   0","   0","   1","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","202","29109","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  12","  15","3.225","3.019","41.7","25.0","75.0","0.0","0.0","3","   1","   1","   1","   3","   3","   3","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","203","14863","INTRODUCTORY TEXTILE SCIENCE","Akou,Heather Marie"," 117"," 127","3.217","3.049","36.4","36.8","53.0","8.5","1.7","10","   3","  16","  24","  21","  26","  15","   6","   3","   1","   1","   1","   0","   0","   3","   6","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","217","21518","FASHION DESIGN II:  IDEATION","Dombek-Keith,Kathleen Michelle","   8","   9","2.875","3.007","100.0","0.0","87.5","12.5","0.0","1","   0","   0","   0","   2","   2","   3","   1","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","217","26816","FASHION DESIGN II:  IDEATION","Dombek-Keith,Kathleen Michelle","   8","  10","3.213","3.208","88.9","25.0","75.0","0.0","0.0","2","   0","   0","   2","   1","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","303","14870","FASHION STUDIO II","Christiansen,Deborah Lynn","   8","   9","2.925","3.007","100.0","25.0","50.0","25.0","0.0","1","   0","   0","   2","   1","   2","   1","   0","   2","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","303","22254","FASHION STUDIO II","Christiansen,Deborah Lynn","   8","  10","3.425","3.208","88.9","50.0","50.0","0.0","0.0","2","   0","   1","   3","   1","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","303","27730","FASHION STUDIO II","Rowold,Kathleen","   7","   7","3.514","3.182","14.3","57.1","28.6","14.3","0.0","0","   2","   2","   0","   2","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","340","29113","HISTORY OF FASHION","Rowold,Kathleen","  82","  86","2.857","3.068","87.8","18.3","51.2","28.0","2.4","4","   1","   6","   8","   8","  21","  13","  14","   8","   1","   1","   1","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","352","29114","DRESS STUDIES: AESTHETICS ANLS","Akou,Heather Marie","  30","  35","3.730","3.186","77.4","86.7","10.0","0.0","3.3","5","   6","  15","   5","   1","   0","   2","   0","   0","   0","   0","   0","   1","   0","   1","   4","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","402","24289","CLLCTN MGMT-HIST TEXTLS&COSTMS","Richardson,Kelly Gallett","   7","   8","4.000","3.116","87.5","100.0","0.0","0.0","0.0","1","   6","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","408","26820","EXPER FASHION STUDIO: DRAPING","Christiansen,Deborah Lynn","  18","  18","3.528","3.245","72.2","66.7","27.8","5.6","0.0","0","   0","   6","   6","   1","   3","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
"Spring 2012","4122","1","Regular Academic Session","AMID","AMID-F","417","22256","FASHN DSGN III:PRESENTATN&ANLS","Dombek-Keith,Kathleen Michelle","  18","  18","3.278","3.305","77.8","38.9","50.0","11.1","0.0","0","   0","   3","   4","   6","   1","   2","   1","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-08-2012",
